timestamp,gpu_mem_mb
2026-06-13T17:03:00.739918+08:00,4951
2026-06-13T17:03:05.810264+08:00,4903
2026-06-13T17:03:10.875442+08:00,4903
2026-06-13T17:03:15.933206+08:00,5007
2026-06-13T17:03:21.000039+08:00,5007
2026-06-13T17:03:26.047602+08:00,4993
2026-06-13T17:03:31.106077+08:00,4993
2026-06-13T17:03:36.164472+08:00,4993
2026-06-13T17:03:41.233473+08:00,4991
2026-06-13T17:03:46.299925+08:00,4991
2026-06-13T17:03:51.356436+08:00,4991
2026-06-13T17:03:56.407337+08:00,4991
2026-06-13T17:04:01.476261+08:00,4991
2026-06-13T17:04:06.543571+08:00,4991
2026-06-13T17:04:11.593299+08:00,4991
2026-06-13T17:04:16.652325+08:00,4991
2026-06-13T17:04:21.722427+08:00,4991
2026-06-13T17:04:26.790835+08:00,4991
2026-06-13T17:04:31.849985+08:00,4991
2026-06-13T17:04:36.914711+08:00,4991
2026-06-13T17:04:41.971071+08:00,4991
2026-06-13T17:04:47.016743+08:00,4991
2026-06-13T17:04:52.062740+08:00,4991
2026-06-13T17:04:57.133952+08:00,4991
2026-06-13T17:05:02.194162+08:00,4991
2026-06-13T17:05:07.264526+08:00,4991
2026-06-13T17:05:12.311069+08:00,4991
2026-06-13T17:05:17.365469+08:00,4991
2026-06-13T17:05:22.450631+08:00,4991
2026-06-13T17:05:27.510368+08:00,4991
2026-06-13T17:05:32.611911+08:00,4991
2026-06-13T17:05:37.683628+08:00,4991
2026-06-13T17:05:42.751323+08:00,4991
2026-06-13T17:05:47.822857+08:00,4991
2026-06-13T17:05:52.884965+08:00,4991
2026-06-13T17:05:57.930372+08:00,4991
2026-06-13T17:06:02.974531+08:00,4991
2026-06-13T17:06:08.026319+08:00,4991
2026-06-13T17:06:13.091300+08:00,4991
2026-06-13T17:06:18.145531+08:00,4991
2026-06-13T17:06:23.209790+08:00,4991
2026-06-13T17:06:28.319368+08:00,4991
2026-06-13T17:06:33.361593+08:00,4991
2026-06-13T17:06:38.415178+08:00,4991
2026-06-13T17:06:43.473229+08:00,4991
2026-06-13T17:06:48.530670+08:00,4991
2026-06-13T17:06:53.601811+08:00,4991
2026-06-13T17:06:58.716265+08:00,4991
2026-06-13T17:07:03.774041+08:00,4991
2026-06-13T17:07:08.844502+08:00,4991
2026-06-13T17:07:13.905946+08:00,4991
2026-06-13T17:07:18.965438+08:00,4991
2026-06-13T17:07:24.020266+08:00,4991
2026-06-13T17:07:29.088507+08:00,4991
2026-06-13T17:07:34.142933+08:00,4991
2026-06-13T17:07:39.192537+08:00,4991
2026-06-13T17:07:44.251685+08:00,4991
2026-06-13T17:07:49.339536+08:00,4991
