timestamp,gpu_mem_mb
2026-06-14T00:17:38.963705+08:00,3775
2026-06-14T00:17:44.007900+08:00,3793
2026-06-14T00:17:49.058720+08:00,3793
2026-06-14T00:17:54.109625+08:00,3781
2026-06-14T00:17:59.158974+08:00,3785
2026-06-14T00:18:04.210648+08:00,3785
2026-06-14T00:18:09.269223+08:00,3811
2026-06-14T00:18:14.318136+08:00,3799
2026-06-14T00:18:19.358411+08:00,3783
2026-06-14T00:18:24.407656+08:00,3783
2026-06-14T00:18:29.448551+08:00,3777
2026-06-14T00:18:34.499371+08:00,3781
2026-06-14T00:18:39.552584+08:00,3781
2026-06-14T00:18:44.600334+08:00,3777
2026-06-14T00:18:49.649960+08:00,3787
2026-06-14T00:18:54.703590+08:00,3787
2026-06-14T00:18:59.751918+08:00,3771
2026-06-14T00:19:04.805461+08:00,3771
2026-06-14T00:19:09.854070+08:00,3779
2026-06-14T00:19:14.922319+08:00,3779
2026-06-14T00:19:20.009056+08:00,3751
2026-06-14T00:19:25.048289+08:00,3785
2026-06-14T00:19:30.091224+08:00,3785
2026-06-14T00:19:35.155162+08:00,3785
2026-06-14T00:19:40.204720+08:00,3785
2026-06-14T00:19:45.252089+08:00,3785
2026-06-14T00:19:50.310690+08:00,3785
2026-06-14T00:19:55.355965+08:00,3785
2026-06-14T00:20:00.399571+08:00,3785
2026-06-14T00:20:05.449255+08:00,3785
2026-06-14T00:20:10.493228+08:00,3785
2026-06-14T00:20:15.544724+08:00,3785
2026-06-14T00:20:20.594632+08:00,3785
2026-06-14T00:20:25.639452+08:00,3785
2026-06-14T00:20:30.683861+08:00,3785
2026-06-14T00:20:35.731573+08:00,3785
2026-06-14T00:20:40.769607+08:00,3785
2026-06-14T00:20:45.821226+08:00,3785
2026-06-14T00:20:50.862600+08:00,3785
2026-06-14T00:20:55.901753+08:00,3785
2026-06-14T00:21:00.948267+08:00,3785
2026-06-14T00:21:05.992557+08:00,3785
2026-06-14T00:21:11.045575+08:00,3785
2026-06-14T00:21:16.085178+08:00,3785
2026-06-14T00:21:21.133884+08:00,3785
2026-06-14T00:21:26.186740+08:00,3785
2026-06-14T00:21:31.264915+08:00,3785
2026-06-14T00:21:36.312567+08:00,3785
2026-06-14T00:21:41.360107+08:00,3785
2026-06-14T00:21:46.411505+08:00,3785
2026-06-14T00:21:51.461916+08:00,3785
2026-06-14T00:21:56.508668+08:00,3785
2026-06-14T00:22:01.567324+08:00,3785
2026-06-14T00:22:06.615612+08:00,3785
2026-06-14T00:22:11.658353+08:00,3785
2026-06-14T00:22:16.707468+08:00,3785
2026-06-14T00:22:21.760059+08:00,3785
2026-06-14T00:22:26.802784+08:00,3785
2026-06-14T00:22:31.845088+08:00,3785
2026-06-14T00:22:36.887224+08:00,3785
2026-06-14T00:22:41.933927+08:00,3785
2026-06-14T00:22:46.986157+08:00,3785
2026-06-14T00:22:52.038962+08:00,3947
2026-06-14T00:22:57.088930+08:00,3947
2026-06-14T00:23:02.139295+08:00,3947
2026-06-14T00:23:07.187486+08:00,3947
2026-06-14T00:23:12.240152+08:00,3947
2026-06-14T00:23:17.289633+08:00,3947
2026-06-14T00:23:22.332462+08:00,3947
2026-06-14T00:23:27.376405+08:00,3947
2026-06-14T00:23:32.425059+08:00,3947
2026-06-14T00:23:37.470154+08:00,3947
2026-06-14T00:23:42.516243+08:00,3947
2026-06-14T00:23:47.570202+08:00,3947
2026-06-14T00:23:52.613775+08:00,3947
2026-06-14T00:23:57.666158+08:00,3947
2026-06-14T00:24:02.717821+08:00,3947
2026-06-14T00:24:07.767324+08:00,3947
2026-06-14T00:24:12.820789+08:00,3947
2026-06-14T00:24:17.871067+08:00,3947
2026-06-14T00:24:22.917719+08:00,3947
2026-06-14T00:24:27.965789+08:00,3947
2026-06-14T00:24:33.014467+08:00,3947
2026-06-14T00:24:38.063715+08:00,3947
2026-06-14T00:24:43.118018+08:00,3947
2026-06-14T00:24:48.161083+08:00,3947
2026-06-14T00:24:53.208464+08:00,3947
2026-06-14T00:24:58.257166+08:00,3947
2026-06-14T00:25:03.303208+08:00,3947
2026-06-14T00:25:08.350637+08:00,3947
2026-06-14T00:25:13.403384+08:00,3947
2026-06-14T00:25:18.448117+08:00,3947
2026-06-14T00:25:23.503260+08:00,3947
2026-06-14T00:25:28.548646+08:00,3581
